time_truth_sec,pos_east_truth_m,pos_north_truth_m,pos_up_truth_m,vel_east_truth_mps,vel_north_truth_mps,vel_up_truth_mps,yaw_truth_rad,pitch_truth_rad,roll_truth_rad
53.5099999999979,-4.02945818446463,7.39323114339401,0,-2.45581274990262,-1.33846684794234,0,-2.64258096567401,-1.6940658945086e-21,0.0872664625997165
53.5199999999979,-4.05399403686761,7.37980571214729,0,-2.45135321866531,-1.34661693252543,0,-2.63925926139848,-0,0.0872664625997165
53.5299999999979,-4.07848515867949,7.36629885427079,0,-2.44686663990957,-1.35475215892894,0,-2.63593755712295,-0,0.0872664625997165
53.5399999999979,-4.10293127967237,7.35271071879521,0,-2.44235306313899,-1.36287243739117,0,-2.63261585284741,-0,0.0872664625997165
53.5499999999979,-4.12733213011486,7.33904145564811,0,-2.43781253815508,-1.37097767831532,0,-2.62929414857188,-8.470329472543e-22,0.0872664625997165
53.5599999999979,-4.15168744077505,7.32529121565216,0,-2.43324511505666,-1.37906779227051,0,-2.62597244429635,-0,0.0872664625997165
53.5699999999979,-4.17599694292355,7.3114601505235,0,-2.42865084423936,-1.38714268999279,0,-2.62265074002081,-8.470329472543e-22,0.0872664625997165
53.5799999999979,-4.20026036833638,7.29754841287009,0,-2.42402977639501,-1.39520228238608,0,-2.61932903574528,-8.470329472543e-22,0.0872664625997165
53.5899999999979,-4.22447744929794,7.28355615618999,0,-2.41938196251115,-1.40324648052318,0,-2.61600733146974,-0,0.0872664625997165
53.5999999999979,-4.24864791860403,7.2694835348697,0,-2.41470745387038,-1.41127519564675,0,-2.61268562719421,1.6940658945086e-21,0.0872664625997165
53.6099999999979,-4.2727715095647,7.25533070418242,0,-2.4100063020499,-1.41928833917028,0,-2.60936392291868,-8.470329472543e-22,0.0872664625997165
53.6199999999979,-4.29684795600729,7.24109782028637,0,-2.40527855892083,-1.42728582267908,0,-2.60604221864314,-1.6940658945086e-21,0.0872664625997165
53.6299999999979,-4.32087699227927,7.22678504022305,0,-2.40052427664772,-1.43526755793124,0,-2.60272051436761,8.470329472543e-22,0.0872664625997165
53.6399999999979,-4.34485835325124,7.21239252191552,0,-2.39574350768794,-1.44323345685862,0,-2.59939881009208,8.470329472543e-22,0.0872664625997164
53.6499999999979,-4.36879177431986,7.19792042416663,0,-2.39093630479109,-1.4511834315678,0,-2.59607710581654,-8.470329472543e-22,0.0872664625997165
53.6599999999979,-4.39267699141071,7.1833689066573,0,-2.38610272099847,-1.45911739434107,0,-2.59275540154101,1.6940658945086e-21,0.0872664625997165
53.6699999999979,-4.41651374098124,7.16873812994476,0,-2.38124280964242,-1.4670352576374,0,-2.58943369726547,8.470329472543e-22,0.0872664625997164
53.6799999999979,-4.44030176002371,7.15402825546072,0,-2.3763566243458,-1.47493693409339,0,-2.58611199298994,-0,0.0872664625997165
53.6899999999979,-4.46404078606803,7.13923944550966,0,-2.37144421902135,-1.48282233652423,0,-2.58279028871441,-0,0.0872664625997165
53.6999999999979,-4.48773055718468,7.12437186326703,0,-2.36650564787113,-1.49069137792469,0,-2.57946858443887,-0,0.0872664625997164
53.7099999999979,-4.51137081198763,7.10942567277738,0,-2.36154096538589,-1.49854397147006,0,-2.57614688016334,1.6940658945086e-21,0.0872664625997165
53.7199999999979,-4.53496128963717,7.09440103895264,0,-2.3565502263445,-1.5063800305171,0,-2.57282517588781,-0,0.0872664625997165
53.7299999999979,-4.55850172984284,7.07929812757026,0,-2.35153348581331,-1.51419946860501,0,-2.56950347161227,-0,0.0872664625997165
53.7399999999979,-4.58199187286627,7.06411710527136,0,-2.34649079914558,-1.5220021994564,0,-2.56618176733674,-0,0.0872664625997165
53.7499999999979,-4.60543145952406,7.04885813955892,0,-2.34142222198086,-1.52978813697819,0,-2.5628600630612,-0,0.0872664625997165
53.7599999999979,-4.62882023119061,7.03352139879595,0,-2.33632781024435,-1.53755719526262,0,-2.55953835878567,1.6940658945086e-21,0.0872664625997165
53.7699999999979,-4.65215792980103,7.01810705220356,0,-2.3312076201463,-1.54530928858816,0,-2.55621665451014,8.470329472543e-22,0.0872664625997164
53.7799999999979,-4.67544429785393,7.00261526985919,0,-2.32606170818141,-1.55304433142045,0,-2.5528949502346,-1.6940658945086e-21,0.0872664625997165
53.7899999999979,-4.69867907841432,6.98704622269465,0,-2.32089013112816,-1.56076223841331,0,-2.54957324595907,8.470329472543e-22,0.0872664625997164
53.7999999999979,-4.72186201511637,6.97140008249427,0,-2.31569294604824,-1.56846292440958,0,-2.54625154168354,8.470329472543e-22,0.0872664625997165
53.8099999999979,-4.7449928521663,6.95567702189303,0,-2.31047021028588,-1.57614630444212,0,-2.542929837408,8.470329472543e-22,0.0872664625997165
53.8199999999979,-4.76807133434519,6.93987721437459,0,-2.30522198146722,-1.58381229373477,0,-2.53960813313247,-0,0.0872664625997165
53.8299999999979,-4.79109720701178,6.92400083426944,0,-2.29994831749969,-1.59146080770322,0,-2.53628642885693,-8.470329472543e-22,0.0872664625997165
53.8399999999979,-4.81407021610528,6.90804805675294,0,-2.29464927657137,-1.599091761956,0,-2.5329647245814,8.470329472543e-22,0.0872664625997164
53.8499999999979,-4.83699010814819,6.89201905784339,0,-2.28932491715033,-1.60670507229537,0,-2.52964302030587,-8.470329472543e-22,0.0872664625997165
53.8599999999979,-4.8598566302491,6.87591401440011,0,-2.28397529798401,-1.61430065471829,0,-2.52632131603033,-0,0.0872664625997165
53.8699999999979,-4.88266953010543,6.85973310412147,0,-2.27860047809855,-1.6218784254173,0,-2.5229996117548,1.6940658945086e-21,0.0872664625997165
53.8799999999978,-4.90542855600631,6.84347650554291,0,-2.27320051679815,-1.6294383007815,0,-2.51967790747927,-0,0.0872664625997165
53.8899999999978,-4.92813345683525,6.82714439803503,0,-2.26777547366441,-1.6369801973974,0,-2.51635620320373,1.6940658945086e-21,0.0872664625997165
53.8999999999978,-4.95078398207297,6.81073696180154,0,-2.26232540855568,-1.64450403204993,0,-2.5130344989282,-0,0.0872664625997165
53.9099999999978,-4.97337988180018,6.79425437787733,0,-2.25685038160638,-1.65200972172327,0,-2.50971279465266,8.470329472543e-22,0.0872664625997164
53.9199999999978,-4.99592090670029,6.77769682812642,0,-2.25135045322639,-1.65949718360184,0,-2.50639109037713,-8.470329472543e-22,0.0872664625997165
53.9299999999978,-5.01840680806218,6.76106449524002,0,-2.2458256841003,-1.66696633507114,0,-2.5030693861016,8.470329472543e-22,0.0872664625997165
53.9399999999978,-5.04083733778297,6.74435756273443,0,-2.24027613518682,-1.67441709371874,0,-2.49974768182606,-8.470329472543e-22,0.0872664625997165
53.9499999999978,-5.0632122483707,6.7275762149491,0,-2.23470186771804,-1.68184937733514,0,-2.49642597755053,-0,0.0872664625997165
53.9599999999978,-5.08553129294712,6.71072063704455,0,-2.22910294319883,-1.68926310391467,0,-2.493104273275,-1.6940658945086e-21,0.0872664625997165
53.9699999999978,-5.10779422525039,6.6937910150003,0,-2.22347942340607,-1.69665819165645,0,-2.48978256899946,8.470329472543e-22,0.0872664625997165
53.9799999999978,-5.13000079963779,6.67678753561289,0,-2.21783137038806,-1.70403455896521,0,-2.48646086472393,-8.470329472543e-22,0.0872664625997165
53.9899999999978,-5.15215077108842,6.65971038649377,0,-2.21215884646377,-1.71139212445226,0,-2.48313916044839,-1.6940658945086e-21,0.0872664625997165
53.9999999999978,-5.17424389520596,6.64255975606722,0,-2.20646191422217,-1.71873080693638,0,-2.47981745617286,-1.6940658945086e-21,0.0872664625997165
54.0099999999978,-5.1962799282213,6.62533583356832,0,-2.20074063652156,-1.72605052544466,0,-2.47649575189733,8.470329472543e-22,0.0872664625997165
54.0199999999978,-5.21825862699525,6.60803880904083,0,-2.19499507648886,-1.73335119921347,0,-2.47317404762179,-8.470329472543e-22,0.0872664625997165
54.0299999999978,-5.24017974902125,6.59066887333506,0,-2.18922529751891,-1.7406327476893,0,-2.46985234334626,1.6940658945086e-21,0.0872664625997165
54.0399999999978,-5.26204305242801,6.57322621810585,0,-2.18343136327375,-1.74789509052966,0,-2.46653063907073,1.6940658945086e-21,0.0872664625997165
54.0499999999978,-5.28384829598219,6.55571103581039,0,-2.17761333768199,-1.75513814760396,0,-2.46320893479519,-1.6940658945086e-21,0.0872664625997165
54.0599999999978,-5.3055952390911,6.53812351970608,0,-2.17177128493802,-1.76236183899442,0,-2.45988723051966,-8.470329472543e-22,0.0872664625997165
54.0699999999978,-5.32728364180528,6.52046386384848,0,-2.16590526950136,-1.76956608499695,0,-2.45656552624412,-2.5410988417629e-21,0.0872664625997165
54.0799999999978,-5.34891326482119,6.5027322630891,0,-2.16001535609591,-1.77675080612196,0,-2.45324382196859,-8.470329472543e-22,0.0872664625997165
54.0899999999978,-5.37048386948388,6.48492891307325,0,-2.15410160970926,-1.78391592309535,0,-2.44992211769306,-8.470329472543e-22,0.0872664625997165
54.0999999999978,-5.39199521778957,6.46705401023792,0,-2.14816409559197,-1.79106135685931,0,-2.44660041341752,-0,0.0872664625997165
54.1099999999978,-5.41344707238829,6.4491077518096,0,-2.14220287925685,-1.79818702857318,0,-2.44327870914199,-2.5410988417629e-21,0.0872664625997165
54.1199999999978,-5.43483919658653,6.43109033580207,0,-2.13621802647822,-1.80529285961438,0,-2.43995700486646,-1.6940658945086e-21,0.0872664625997165
54.1299999999978,-5.4561713543498,6.41300196101426,0,-2.13020960329121,-1.81237877157924,0,-2.43663530059092,-1.6940658945086e-21,0.0872664625997165
54.1399999999978,-5.47744331030527,6.39484282702805,0,-2.12417767599101,-1.81944468628387,0,-2.43331359631539,-1.6940658945086e-21,0.0872664625997165
54.1499999999978,-5.49865482974438,6.37661313420603,0,-2.11812231113215,-1.82649052576502,0,-2.42999189203985,8.470329472543e-22,0.0872664625997165
54.1599999999978,-5.51980567862539,6.35831308368933,0,-2.11204357552777,-1.83351621228095,0,-2.42667018776432,-2.5410988417629e-21,0.0872664625997165
54.1699999999978,-5.54089562357598,6.33994287739539,0,-2.10594153624887,-1.84052166831226,0,-2.42334848348879,-8.470329472543e-22,0.0872664625997165
54.1799999999978,-5.56192443189584,6.32150271801572,0,-2.09981626062357,-1.84750681656281,0,-2.42002677921325,-0,0.0872664625997165
54.1899999999978,-5.58289187155921,6.30299280901367,0,-2.09366781623638,-1.85447157996049,0,-2.41670507493772,-0,0.0872664625997165
54.1999999999978,-5.60379771121746,6.28441335462221,0,-2.08749627092746,-1.86141588165814,0,-2.41338337066219,8.470329472543e-22,0.0872664625997165
54.2099999999978,-5.62464172020163,6.26576455984162,0,-2.08130169279183,-1.86833964503434,0,-2.41006166638665,-8.470329472543e-22,0.0872664625997165
54.2199999999978,-5.64542366852501,6.24704663043727,0,-2.07508415017868,-1.8752427936943,0,-2.40673996211112,-8.470329472543e-22,0.0872664625997165
54.2299999999978,-5.66614332688559,6.22825977293738,0,-2.06884371169055,-1.8821252514707,0,-2.40341825783558,-8.470329472543e-22,0.0872664625997165
54.2399999999978,-5.68680046666871,6.20940419463064,0,-2.06258044618263,-1.88898694242449,0,-2.40009655356005,-3.3881317890172e-21,0.0872664625997165
54.2499999999978,-5.7073948599495,6.19048010356402,0,-2.05629442276198,-1.89582779084578,0,-2.39677484928452,-2.5410988417629e-21,0.0872664625997165
54.2599999999978,-5.72792627949539,6.17148770854047,0,-2.04998571078674,-1.90264772125462,0,-2.39345314500898,-8.470329472543e-22,0.0872664625997165
54.2699999999978,-5.74839449876871,6.15242721911651,0,-2.0436543798654,-1.90944665840189,0,-2.39013144073345,-0,0.0872664625997165
54.2799999999978,-5.76879929192905,6.13329884560005,0,-2.03730049985604,-1.9162245272701,0,-2.38680973645791,-0,0.0872664625997165
54.2899999999978,-5.78914043383585,6.11410279904802,0,-2.03092414086552,-1.92298125307421,0,-2.38348803218238,-0,0.0872664625997165
54.2999999999978,-5.8094177000509,6.09483929126399,0,-2.02452537324871,-1.92971676126247,0,-2.38016632790685,-0,0.0872664625997165
54.3099999999978,-5.82963086684072,6.07550853479591,0,-2.01810426760778,-1.93643097751726,0,-2.37684462363131,-0,0.0872664625997165
54.3199999999978,-5.8497797111791,6.05611074293374,0,-2.01166089479133,-1.94312382775584,0,-2.37352291935578,-0,0.0872664625997164
54.3299999999978,-5.86986401074957,6.03664612970704,0,-2.00519532589365,-1.94979523813128,0,-2.37020121508025,-0,0.0872664625997165
54.3399999999978,-5.8898835439478,6.01711490988272,0,-1.99870763225397,-1.95644513503316,0,-2.36687951080471,-0,0.0872664625997165
54.3499999999978,-5.90983808988408,5.99751729896257,0,-1.9921978854556,-1.96307344508845,0,-2.36355780652918,8.470329472543e-22,0.0872664625997165
54.3599999999978,-5.92972742838577,5.97785351318092,0,-1.98566615732519,-1.96968009516231,0,-2.36023610225364,1.6940658945086e-21,0.0872664625997165
54.3699999999978,-5.94955133999968,5.95812376950228,0,-1.97911251993193,-1.97626501235888,0,-2.35691439797811,-8.470329472543e-22,0.0872664625997165
54.3799999999978,-5.96930960599452,5.9383282856189,0,-1.97253704558676,-1.9828281240221,0,-2.35359269370258,-0,0.0872664625997165
54.3899999999977,-5.98900200836337,5.91846727994837,0,-1.96593980684154,-1.98936935773652,0,-2.35027098942704,1.6940658945086e-21,0.0872664625997165
54.3999999999977,-6.00862832982597,5.89854097163127,0,-1.95932087648829,-1.99588864132805,0,-2.34694928515151,-2.5410988417629e-21,0.0872664625997165
54.4099999999977,-6.02818835383118,5.8785495805287,0,-1.95268032755836,-2.00238590286482,0,-2.34362758087597,-0,0.0872664625997165
54.4199999999977,-6.04768186455941,5.85849332721983,0,-1.94601823332163,-2.00886107065793,0,-2.34030587660044,-3.3881317890172e-21,0.0872664625997165
54.4299999999977,-6.06710864692492,5.83837243299953,0,-1.93933466728572,-2.01531407326227,0,-2.33698417232491,-0,0.0872664625997165
54.4399999999977,-6.08646848657824,5.81818711987592,0,-1.93262970319515,-2.02174483947728,0,-2.33366246804937,1.6940658945086e-21,0.0872664625997164
54.4499999999977,-6.10576116990854,5.79793761056784,0,-1.92590341503054,-2.02815329834776,0,-2.33034076377384,8.470329472543e-22,0.0872664625997164
54.4599999999977,-6.12498648404596,5.7776241285025,0,-1.91915587700779,-2.03453937916464,0,-2.32701905949831,-0,0.0872664625997165
54.4699999999977,-6.14414421686396,5.75724689781297,0,-1.9123871635773,-2.04090301146575,0,-2.32369735522277,-0,0.0872664625997165
54.4799999999977,-6.16323415698172,5.73680614333566,0,-1.90559734942305,-2.04724412503663,0,-2.32037565094724,-1.6940658945086e-21,0.0872664625997165
54.4899999999977,-6.18225609376638,5.71630209060792,0,-1.8987865094619,-2.05356264991129,0,-2.3170539466717,-0,0.0872664625997165
54.4999999999977,-6.2012098173354,5.69573496586552,0,-1.89195471884267,-2.05985851637294,0,-2.31373224239617,1.6940658945086e-21,0.0872664625997165
54.5099999999977,-6.22009511855893,5.6751049960401,0,-1.88510205294535,-2.06613165495484,0,-2.31041053812064,8.470329472543e-22,0.0872664625997164
54.5199999999977,-6.23891178906205,5.65441240875677,0,-1.87822858738026,-2.07238199644099,0,-2.3070888338451,8.470329472543e-22,0.0872664625997165
54.5299999999977,-6.25765962122707,5.63365743233152,0,-1.87133439798722,-2.07860947186695,0,-2.30376712956957,-8.470329472543e-22,0.0872664625997165
54.5399999999977,-6.27633840819589,5.61284029576871,0,-1.86441956083472,-2.08481401252056,0,-2.30044542529404,8.470329472543e-22,0.0872664625997165
54.5499999999977,-6.2949479438722,5.59196122875858,0,-1.85748415221904,-2.09099554994273,0,-2.2971237210185,-8.470329472543e-22,0.0872664625997165
54.5599999999977,-6.31348802292377,5.57102046167469,0,-1.85052824866349,-2.09715401592816,0,-2.29380201674297,-0,0.0872664625997165
54.5699999999977,-6.3319584407848,5.55001822557135,0,-1.84355192691746,-2.10328934252615,0,-2.29048031246743,-1.6940658945086e-21,0.0872664625997165
54.5799999999977,-6.35035899365804,5.52895475218114,0,-1.83655526395568,-2.10940146204128,0,-2.2871586081919,-0,0.0872664625997165
54.5899999999977,-6.36868947851715,5.5078302739123,0,-1.82953833697727,-2.11549030703419,0,-2.28383690391637,-8.470329472543e-22,0.0872664625997165
54.5999999999977,-6.38694969310891,5.48664502384618,0,-1.82250122340498,-2.12155581032235,0,-2.28051519964083,-8.470329472543e-22,0.0872664625997165
54.6099999999977,-6.4051394359554,5.46539923573465,0,-1.81544400088427,-2.12759790498076,0,-2.2771934953653,8.470329472543e-22,0.0872664625997165
54.6199999999977,-6.4232585063563,5.44409314399758,0,-1.80836674728247,-2.13361652434269,0,-2.27387179108977,-8.470329472543e-22,0.0872664625997165
54.6299999999977,-6.44130670439104,5.42272698372019,0,-1.80126954068795,-2.13961160200046,0,-2.27055008681423,-1.6940658945086e-21,0.0872664625997165
54.6399999999977,-6.45928383092108,5.40130099065045,0,-1.79415245940922,-2.14558307180613,0,-2.2672283825387,-0,0.0872664625997165
54.6499999999977,-6.47718968759201,5.37981540119656,0,-1.78701558197408,-2.15153086787222,0,-2.26390667826316,-0,0.0872664625997165
54.6599999999977,-6.49502407683582,5.35827045242427,0,-1.77985898712877,-2.15745492457249,0,-2.26058497398763,-0,0.0872664625997164
54.6699999999977,-6.51278680187306,5.33666638205425,0,-1.77268275383707,-2.16335517654263,0,-2.2572632697121,-8.470329472543e-22,0.0872664625997165
54.6799999999977,-6.53047766671498,5.31500342845955,0,-1.76548696127945,-2.16923155868096,0,-2.25394156543656,-8.470329472543e-22,0.0872664625997165
54.6899999999977,-6.54809647616572,5.29328183066291,0,-1.75827168885219,-2.17508400614919,0,-2.25061986116103,-8.470329472543e-22,0.0872664625997165
54.6999999999977,-6.56564303582447,5.27150182833409,0,-1.75103701616651,-2.18091245437313,0,-2.24729815688549,-0,0.0872664625997165
54.7099999999977,-6.58311715208758,5.24966366178732,0,-1.74378302304769,-2.18671683904337,0,-2.24397645260996,8.470329472543e-22,0.0872664625997165
54.7199999999977,-6.60051863215074,5.22776757197859,0,-1.73650978953418,-2.19249709611601,0,-2.24065474833443,-1.6940658945086e-21,0.0872664625997165
54.7299999999977,-6.61784728401109,5.20581380050296,0,-1.7292173958767,-2.19825316181338,0,-2.23733304405889,-0,0.0872664625997165
54.7399999999977,-6.63510291646931,5.18380258959198,0,-1.72190592253743,-2.20398497262473,0,-2.23401133978336,-0,0.0872664625997165
54.7499999999977,-6.65228533913177,5.16173418211094,0,-1.71457545018903,-2.20969246530693,0,-2.23068963550783,8.470329472543e-22,0.0872664625997165
54.7599999999977,-6.66939436241263,5.13960882155623,0,-1.7072260597138,-2.21537557688515,0,-2.22736793123229,-0,0.0872664625997165
54.7699999999977,-6.6864297975359,5.11742675205264,0,-1.69985783220277,-2.22103424465361,0,-2.22404622695676,8.470329472543e-22,0.0872664625997165
54.7799999999977,-6.70339145653753,5.09518821835068,0,-1.69247084895483,-2.22666840617619,0,-2.22072452268122,8.470329472543e-22,0.0872664625997165
54.7899999999977,-6.72027915226753,5.07289346582386,0,-1.6850651914758,-2.23227799928722,0,-2.21740281840569,-1.6940658945086e-21,0.0872664625997165
54.7999999999977,-6.73709269839196,5.05054274046599,0,-1.67764094147754,-2.23786296209206,0,-2.21408111413016,1.6940658945086e-21,0.0872664625997165
54.8099999999977,-6.75383190939504,5.02813628888849,0,-1.67019818087709,-2.24342323296786,0,-2.21075940985462,-8.470329472543e-22,0.0872664625997165
54.8199999999977,-6.7704966005812,5.00567435831761,0,-1.66273699179568,-2.24895875056421,0,-2.20743770557909,-8.470329472543e-22,0.0872664625997165
54.8299999999977,-6.78708658807707,4.98315719659177,0,-1.65525745655792,-2.25446945380382,0,-2.20411600130356,8.470329472543e-22,0.0872664625997165
54.8399999999977,-6.80360168883356,4.96058505215878,0,-1.64775965769081,-2.25995528188319,0,-2.20079429702802,1.6940658945086e-21,0.0872664625997165
54.8499999999977,-6.82004172062786,4.93795817407311,0,-1.6402436779229,-2.26541617427329,0,-2.19747259275249,-0,0.0872664625997165
54.8599999999977,-6.83640650206542,4.91527681199317,0,-1.63270960018331,-2.27085207072022,0,-2.19415088847695,8.470329472543e-22,0.0872664625997165
54.8699999999977,-6.85269585258202,4.89254121617848,0,-1.62515750760086,-2.27626291124589,0,-2.19082918420142,-8.470329472543e-22,0.0872664625997165
54.8799999999977,-6.86890959244569,4.86975163748702,0,-1.61758748350315,-2.28164863614865,0,-2.18750747992589,-8.470329472543e-22,0.0872664625997165
54.8899999999976,-6.88504754275875,4.84690832737238,0,-1.60999961141564,-2.28700918600397,0,-2.18418577565035,-8.470329472543e-22,0.0872664625997165
54.8999999999976,-6.90110952545975,4.82401153788097,0,-1.60239397506067,-2.29234450166512,0,-2.18086407137482,-1.6940658945086e-21,0.0872664625997165
54.9099999999976,-6.91709536332544,4.80106152164932,0,-1.59477065835665,-2.29765452426376,0,-2.17754236709928,-0,0.0872664625997165
54.9199999999976,-6.93300487997273,4.77805853190124,0,-1.58712974541702,-2.30293919521066,0,-2.17422066282375,-0,0.0872664625997165
54.9299999999976,-6.94883789986066,4.75500282244502,0,-1.5794713205494,-2.3081984561963,0,-2.17089895854822,-1.6940658945086e-21,0.0872664625997164
54.9399999999976,-6.96459424829228,4.73189464767065,0,-1.57179546825462,-2.31343224919151,0,-2.16757725427268,-1.6940658945086e-21,0.0872664625997165
54.9499999999976,-6.98027375141661,4.70873426254703,0,-1.5641022732258,-2.31864051644814,0,-2.16425554999715,-1.6940658945086e-21,0.0872664625997164
54.9599999999976,-6.9958762362306,4.68552192261908,0,-1.55639182034742,-2.3238232004997,0,-2.16093384572162,-0,0.0872664625997165
54.9699999999976,-7.01140153058095,4.66225788400503,0,-1.54866419469437,-2.32898024416195,0,-2.15761214144608,-0,0.0872664625997165
54.9799999999976,-7.02684946316609,4.63894240339352,0,-1.54091948153103,-2.33411159053357,0,-2.15429043717055,-0,0.0872664625997164
54.9899999999976,-7.04221986353802,4.61557573804076,0,-1.5331577663103,-2.33921718299678,0,-2.15096873289501,-5.0821976835258e-21,0.0872664625997165
54.9999999999976,-7.05751256210422,4.59215814576776,0,-1.52537913467271,-2.34429696521796,0,-2.14764702861948,-1.6940658945086e-21,0.0872664625997165
55.0099999999976,-7.07272739012948,4.56868988495742,0,-1.5175836724454,-2.34935088114826,0,-2.14432532434395,-1.6940658945086e-21,0.0872664625997165
55.0199999999976,-7.08786417973784,4.54517121455169,0,-1.50977146564124,-2.35437887502426,0,-2.14100362006841,-3.3881317890172e-21,0.0872664625997165
55.0299999999976,-7.10292276391435,4.52160239404874,0,-1.50194260045785,-2.35938089136852,0,-2.13768191579288,-0,0.0872664625997165
55.0399999999976,-7.11790297650697,4.4979836835001,0,-1.49409716327664,-2.36435687499025,0,-2.13436021151735,-0,0.0872664625997165
55.0499999999976,-7.13280465222841,4.47431534350773,0,-1.4862352406619,-2.3693067709859,0,-2.13103850724181,-1.6940658945086e-21,0.0872664625997165
55.0599999999976,-7.14762762665789,4.45059763522124,0,-1.47835691935978,-2.37423052473976,0,-2.12771680296628,1.6940658945086e-21,0.0872664625997165
55.0699999999976,-7.16237173624305,4.42683082033488,0,-1.4704622862974,-2.37912808192455,0,-2.12439509869074,-1.6940658945086e-21,0.0872664625997165
55.0799999999976,-7.17703681830164,4.4030151610848,0,-1.46255142858183,-2.38399938850206,0,-2.12107339441521,-3.3881317890172e-21,0.0872664625997165
55.0899999999976,-7.19162271102343,4.37915092024607,0,-1.45462443349919,-2.38884439072371,0,-2.11775169013968,-3.3881317890172e-21,0.0872664625997165
55.0999999999976,-7.20612925347192,4.35523836112975,0,-1.44668138851363,-2.39366303513114,0,-2.11442998586414,-0,0.0872664625997165
55.1099999999976,-7.22055628558614,4.33127774758009,0,-1.43872238126639,-2.39845526855685,0,-2.11110828158861,-0,0.0872664625997165
55.1199999999976,-7.23490364818241,4.30726934397152,0,-1.43074749957486,-2.40322103812472,0,-2.10778657731308,-3.3881317890172e-21,0.0872664625997165
55.1299999999976,-7.24917118295611,4.28321341520578,0,-1.42275683143155,-2.40796029125063,0,-2.10446487303754,-3.3881317890172e-21,0.0872664625997165
55.1399999999976,-7.2633587324834,4.25911022670899,0,-1.41475046500317,-2.41267297564305,0,-2.10114316876201,-1.6940658945086e-21,0.0872664625997165
55.1499999999976,-7.27746614022299,4.23496004442874,0,-1.40672848862964,-2.41735903930358,0,-2.09782146448647,-0,0.0872664625997165
55.1599999999976,-7.29149325051786,4.21076313483108,0,-1.39869099082312,-2.42201843052756,0,-2.09449976021094,-1.6940658945086e-21,0.0872664625997165
55.1699999999976,-7.30543990859694,4.18651976489771,0,-1.39063806026701,-2.42665109790463,0,-2.09117805593541,-1.6940658945086e-21,0.0872664625997165
55.1799999999976,-7.31930596057685,4.16223020212291,0,-1.38256978581502,-2.43125699031928,0,-2.08785635165987,-1.6940658945086e-21,0.0872664625997165
55.1899999999976,-7.33309125346364,4.13789471451064,0,-1.37448625649013,-2.43583605695143,0,-2.08453464738434,-0,0.0872664625997165
55.1999999999976,-7.34679563515437,4.11351357057161,0,-1.36638756148366,-2.440388247277,0,-2.0812129431088,-1.6940658945086e-21,0.0872664625997165
55.2099999999976,-7.36041895443887,4.08908703932026,0,-1.35827379015426,-2.44491351106843,0,-2.07789123883327,-3.3881317890172e-21,0.0872664625997165
55.2199999999976,-7.37396106100143,4.06461539027183,0,-1.3501450320269,-2.44941179839529,0,-2.07456953455774,-0,0.0872664625997165
55.2299999999976,-7.38742180542236,4.04009889343939,0,-1.34200137679196,-2.45388305962478,0,-2.0712478302822,-0,0.0872664625997165
55.2399999999976,-7.40080103917974,4.01553781933081,0,-1.33384291430414,-2.4583272454223,0,-2.06792612600667,-3.3881317890172e-21,0.0872664625997165
55.2499999999976,-7.41409861465098,3.99093243894588,0,-1.32566973458156,-2.46274430675201,0,-2.06460442173114,-3.3881317890172e-21,0.0872664625997165
55.2599999999976,-7.42731438511449,3.96628302377318,0,-1.3174819278047,-2.46713419487732,0,-2.0612827174556,-0,0.0872664625997165
55.2699999999976,-7.44044820475134,3.94158984578717,0,-1.30927958431544,-2.47149686136151,0,-2.05796101318007,-1.6940658945086e-21,0.0872664625997165
55.2799999999976,-7.45349992864675,3.91685317744524,0,-1.30106279461605,-2.47583225806815,0,-2.05463930890453,-0,0.0872664625997165
55.2899999999976,-7.46646941279181,3.89207329168457,0,-1.2928316493682,-2.48014033716176,0,-2.051317604629,-1.6940658945086e-21,0.0872664625997165
55.2999999999976,-7.47935651408499,3.86725046191922,0,-1.28458623939196,-2.48442105110825,0,-2.04799590035347,-1.6940658945086e-21,0.0872664625997165
55.3099999999976,-7.49216109033379,3.84238496203704,0,-1.27632665566477,-2.48867435267545,0,-2.04467419607793,-0,0.0872664625997164
55.3199999999976,-7.50488300025621,3.81747706639678,0,-1.26805298932049,-2.49290019493368,0,-2.0413524918024,-3.3881317890172e-21,0.0872664625997165
55.3299999999976,-7.51752210348241,3.79252704982488,0,-1.25976533164833,-2.49709853125622,0,-2.03803078752686,-3.3881317890172e-21,0.0872664625997165
55.3399999999976,-7.53007826055621,3.76753518761256,0,-1.25146377409191,-2.50126931531985,0,-2.03470908325133,-1.6940658945086e-21,0.0872664625997165
55.3499999999976,-7.5425513329366,3.74250175551278,0,-1.2431484082482,-2.50541250110535,0,-2.0313873789758,-0,0.0872664625997165
55.3599999999976,-7.55494118299935,3.71742702973715,0,-1.23481932586652,-2.50952804289802,0,-2.02806567470026,1.6940658945086e-21,0.0872664625997165
55.3699999999976,-7.56724767403846,3.69231128695287,0,-1.22647661884754,-2.51361589528816,0,-2.02474397042473,-1.6940658945086e-21,0.0872664625997165
55.3799999999976,-7.57947067026766,3.66715480427978,0,-1.21812037924228,-2.5176760131716,0,-2.0214222661492,-3.3881317890172e-21,0.0872664625997165
55.3899999999975,-7.59161003682199,3.64195785928718,0,-1.20975069925105,-2.52170835175018,0,-2.01810056187366,-0,0.0872664625997165
