time_gps_sec,pos_east_m,pos_north_m,pos_up_m,vel_east_mps,vel_north_mps,vel_up_mps
50.5899999999985,4.75493829476904,7.69716129944183,0.217182189966735,-2.56601558747505,1.30626152251044,-0.140228948768099
50.6899999999985,3.98573441204348,7.94639080006827,0.0715768288776246,-2.56987385545274,1.20327309681044,0.0245556303828487
50.7899999999985,3.34594387605677,7.80945998017331,-0.402789765228334,-2.64114908265994,1.13153039815355,0.0695043256301457
50.8899999999984,3.2079641710911,7.43687224798867,-0.659679216523472,-2.76893794650989,1.0799638310142,0.0329229384434044
50.9899999999984,2.51665528209399,8.53190534428015,0.119841444115337,-2.67378693880387,0.942107394129977,-0.0816094432845885
51.0899999999984,2.71732994922247,7.27270773803824,0.294291179436442,-2.73309680642691,0.860162598850808,0.00405516508470066
51.1899999999984,2.93034023441573,8.11126721895019,-0.197713774819675,-2.7549053412853,0.766404667249461,0.0826570247373187
51.2899999999984,2.49102630481719,7.99625443301976,-0.187862053704265,-2.85619812573161,0.692625262331158,-0.115515773535186
51.3899999999983,1.43021928707418,7.90568588424575,-0.305563450050357,-2.83173627328756,0.591291482938494,0.0150026199611675
51.4899999999983,1.17135246476109,8.14024149959902,0.301866917680201,-2.83801274824187,0.49223461623667,-0.168272341966554
51.5899999999983,1.25792010098743,7.54875628432654,-0.655126772080365,-2.86591202324628,0.401119031300983,-0.089009570230121
51.6899999999983,1.20146695030564,8.89861185485106,-0.0829604884654316,-2.88191634236209,0.308554785693656,-0.15818429011259
51.7899999999983,0.412007467368994,8.6821979066542,-0.00560229942649926,-2.89131707977611,0.211714625106845,-0.214079440590454
51.8899999999982,-0.605672189004699,7.71280976087817,-0.110745191764835,-3.02218405655864,0.116371313303045,0.111763122499533
51.9899999999982,-0.36035284979768,8.72364965862599,0.0909955294758049,-3.0647704755342,0.0145211641517947,0.0915652820415789
52.0899999999982,-0.313898068928799,7.68373147994553,-0.142745591890815,-2.95711646225172,-0.0797598690655338,0.0301770182056326
52.1899999999982,-0.688270068908064,8.51478933985789,-0.0548560146287116,-2.88689916038639,-0.172615765669578,-0.110169207186564
52.2899999999982,-0.687569397288366,8.15107554954855,0.243748510996994,-2.9187279054397,-0.271298795003143,0.080304545895994
52.3899999999981,-1.31378988377967,8.85897563549199,0.242662411923703,-2.78745104990639,-0.355197424120744,0.200062864418348
52.4899999999981,-0.986816252006482,8.43437052233877,0.382060053567585,-2.77947598409136,-0.448837422386409,-0.0923321029182372
52.5899999999981,-2.1101935998492,8.42083271994187,0.241589267547425,-2.79311406770055,-0.547028819717383,-0.0981511379014587
52.6899999999981,-2.37070441269496,8.56269585209239,-0.0600737800866398,-2.83792830571384,-0.654472337877985,0.04882345922346
52.7899999999981,-2.58932217018111,8.44711438463222,0.338702443796393,-2.74859743137926,-0.727222220650772,0.0113000706030881
52.889999999998,-2.46291623086417,8.56243552186591,0.487204401563105,-2.69703463205797,-0.812296131453696,0.0675728350294393
52.989999999998,-3.2812564301841,8.20461658135979,0.02269416376501,-2.72192344023155,-0.918815653403146,-0.253639278308816
