time_imu_sec,ax_mpsps,ay_mpsps,az_mpsps,gx_radps,gy_radps,gz_radps
18.1,0.05982,1.7969928,9.6262344,0.0130899693899575,0.0392699081698724,0.345793358051377
18.11,-0.0191424,1.818528,9.6812688,0.0185441233024398,0.0414515697348653,0.34470252726888
18.12,-0.047856,1.782636,9.6932328,0.0141808001724539,0.0403607389523689,0.34470252726888
18.13,0.023928,1.7539224,9.6477696,0.0141808001724539,0.0458148928648512,0.34470252726888
18.14,0.035892,1.7993856,9.7650168,0.0174532925199433,0.0458148928648512,0.346884188833873
18.15,-0.0143568,1.7946,9.7458744,0.00872664625997165,0.0436332312998582,0.346884188833873
18.16,0.0167496,1.7395656,9.6645192,0.0130899693899575,0.0436332312998582,0.350156681181362
18.17,0.0071784,1.7443512,9.6477696,0.0152716309549504,0.0425424005173618,0.347975019616369
18.18,-0.0502488,1.7156376,9.6621264,0.0185441233024398,0.0458148928648512,0.347975019616369
18.19,0.0023928,1.8233136,9.6645192,0.0152716309549504,0.0458148928648512,0.34470252726888
18.2,-0.0167496,1.8352776,9.6693048,0.0152716309549504,0.0479965544298441,0.34470252726888
18.21,-0.0526416,1.8041712,9.6716976,0.0163624617374468,0.0425424005173618,0.341430034921391
18.22,0.0023928,1.7443512,9.6860544,0.0207257848674327,0.0392699081698724,0.350156681181362
18.2300000000001,0.0191424,1.7323872,9.6932328,0.0152716309549504,0.0403607389523689,0.352338342746355
18.2400000000001,-0.023928,1.8233136,9.678876,0.0152716309549504,0.0392699081698724,0.341430034921391
18.2500000000001,-0.0143568,1.7682792,9.714768,0.0152716309549504,0.0447240620823547,0.349065850398866
18.2600000000001,-0.071784,1.8017784,9.7650168,0.0174532925199433,0.0479965544298441,0.34470252726888
18.2700000000001,0.0143568,1.7874216,9.6932328,0.0130899693899575,0.0469057236473476,0.343611696486384
18.2800000000001,-0.0167496,1.7922072,9.7339104,0.011999138607461,0.0447240620823547,0.353429173528852
18.2900000000001,-0.0095712,1.7898144,9.6501624,0.011999138607461,0.0447240620823547,0.349065850398866
18.3000000000001,-0,1.7922072,9.6764832,0.0196349540849362,0.0458148928648512,0.350156681181362
18.3100000000001,-0.0095712,1.7299944,9.7075896,0.0141808001724539,0.0447240620823547,0.347975019616369
18.3200000000001,-0.0550344,1.7946,9.738696,0.0185441233024398,0.0425424005173618,0.343611696486384
18.3300000000001,-0.0071784,1.7084592,9.7051968,0.0109083078249646,0.0469057236473476,0.341430034921391
18.3400000000001,0.011964,1.7658864,9.6836616,0.0152716309549504,0.0414515697348653,0.346884188833873
18.3500000000001,-0.0502488,1.7802432,9.6453768,0.011999138607461,0.038179077387376,0.338157542573901
18.3600000000001,0.0430704,1.746744,9.7075896,0.0174532925199433,0.0447240620823547,0.343611696486384
18.3700000000001,-0.0143568,1.7419584,9.7075896,0.00654498469497874,0.0447240620823547,0.349065850398866
18.3800000000001,-0.0287136,1.7993856,9.6980184,0.0152716309549504,0.0425424005173618,0.342520865703887
18.3900000000001,0.0215352,1.7539224,9.69084,0.0152716309549504,0.0436332312998582,0.345793358051377
18.4000000000001,-0.0047856,1.8209208,9.6980184,0.0130899693899575,0.0458148928648512,0.343611696486384
18.4100000000001,-0.0215352,1.818528,9.7889448,0.0152716309549504,0.0447240620823547,0.343611696486384
18.4200000000001,-0,1.8161352,9.702804,0.0152716309549504,0.0425424005173618,0.350156681181362
18.4300000000001,-0.0167496,1.7443512,9.7195536,0.0130899693899575,0.0479965544298441,0.341430034921391
18.4400000000001,-0.0502488,1.8089568,9.7004112,0.0174532925199433,0.0458148928648512,0.351247511963859
18.4500000000001,0.0669984,1.7563152,9.6740904,0.0152716309549504,0.0414515697348653,0.345793358051377
18.4600000000001,-0.0071784,1.7491368,9.6716976,0.0152716309549504,0.0414515697348653,0.34470252726888
18.4700000000001,0.023928,1.7969928,9.738696,0.0185441233024398,0.0469057236473476,0.340339204138894
18.4800000000001,-0.0143568,1.8089568,9.6932328,0.0109083078249646,0.0436332312998582,0.347975019616369
18.4900000000001,-0.0071784,1.7539224,9.6358056,0.0163624617374468,0.0458148928648512,0.34470252726888
18.5000000000001,-0.0765696,1.830492,9.607092,0.0163624617374468,0.0392699081698724,0.34470252726888
18.5100000000001,-0.0263208,1.8041712,9.7243392,0.0163624617374468,0.0436332312998582,0.347975019616369
18.5200000000001,0.0263208,1.758708,9.6334128,0.0141808001724539,0.0414515697348653,0.347975019616369
18.5300000000001,-0.071784,1.8089568,9.6860544,0.0109083078249646,0.0414515697348653,0.343611696486384
18.5400000000001,-0.0287136,1.7658864,9.7315176,0.011999138607461,0.0436332312998582,0.343611696486384
18.5500000000001,-0.0502488,1.8448488,9.7817664,0.0185441233024398,0.0447240620823547,0.346884188833873
18.5600000000001,0.0430704,1.8233136,9.6956256,0.0130899693899575,0.0458148928648512,0.342520865703887
18.5700000000001,-0,1.8041712,9.6932328,0.0185441233024398,0.0490873852123405,0.342520865703887
18.5800000000001,-0.0215352,1.8280992,9.7243392,0.0163624617374468,0.0425424005173618,0.339248373356398
18.5900000000001,0.0215352,1.7778504,9.7219464,0.011999138607461,0.0436332312998582,0.34470252726888
18.6000000000001,0.0215352,1.7491368,9.7650168,0.0098174770424681,0.0458148928648512,0.347975019616369
18.6100000000001,0.0622128,1.7658864,9.7195536,0.0174532925199433,0.0458148928648512,0.349065850398866
18.6200000000001,-0.035892,1.8257064,9.7482672,0.0141808001724539,0.0414515697348653,0.347975019616369
18.6300000000001,0.071784,1.7395656,9.6286272,0.0174532925199433,0.0370882466048795,0.34470252726888
18.6400000000001,0.0191424,1.8352776,9.6597336,0.0174532925199433,0.0436332312998582,0.349065850398866
18.6500000000001,-0.0095712,1.866384,9.678876,0.0141808001724539,0.0479965544298441,0.34470252726888
18.6600000000001,-0.035892,1.8209208,9.6884472,0.0174532925199433,0.0392699081698724,0.34470252726888
18.6700000000001,0.0526416,1.7874216,9.6716976,0.0163624617374468,0.050178215994837,0.351247511963859
18.6800000000001,-0.035892,1.818528,9.6693048,0.0207257848674327,0.0469057236473476,0.34470252726888
18.6900000000001,-0.1052832,1.8472416,9.63102,0.0185441233024398,0.0403607389523689,0.350156681181362
18.7000000000001,0.05982,1.7419584,9.7434816,0.0141808001724539,0.0479965544298441,0.345793358051377
18.7100000000001,-0.011964,1.7969928,9.714768,0.0141808001724539,0.0436332312998582,0.349065850398866
18.7200000000001,0.0167496,1.7634936,9.7434816,0.0163624617374468,0.0469057236473476,0.351247511963859
18.7300000000001,-0.011964,1.8137424,9.7674096,0.0109083078249646,0.0447240620823547,0.34470252726888
18.7400000000001,-0.0047856,1.7658864,9.7004112,0.0163624617374468,0.0490873852123405,0.351247511963859
18.7500000000001,0.011964,1.710852,9.7578384,0.0130899693899575,0.0447240620823547,0.347975019616369
18.7600000000001,0.05982,1.8376704,9.6932328,0.0152716309549504,0.050178215994837,0.349065850398866
18.7700000000001,-0.0430704,1.746744,9.726732,0.0163624617374468,0.0469057236473476,0.351247511963859
18.7800000000001,0.0311064,1.7563152,9.7123752,0.0109083078249646,0.0403607389523689,0.346884188833873
18.7900000000001,0.0167496,1.7060664,9.6597336,0.0185441233024398,0.0392699081698724,0.347975019616369
18.8000000000001,0.0263208,1.722816,9.69084,0.0152716309549504,0.0447240620823547,0.346884188833873
18.8100000000001,0.0095712,1.8496344,9.7075896,0.0141808001724539,0.0458148928648512,0.342520865703887
18.8200000000001,0.0287136,1.7802432,9.6094848,0.0130899693899575,0.050178215994837,0.347975019616369
18.8300000000001,0.0550344,1.8711696,9.6358056,0.0163624617374468,0.0490873852123405,0.342520865703887
18.8400000000001,-0.0191424,1.8855264,9.6573408,0.0152716309549504,0.0469057236473476,0.346884188833873
18.8500000000001,0.023928,1.7754576,9.738696,0.0130899693899575,0.0479965544298441,0.343611696486384
18.8600000000001,0.095712,1.6964952,9.6525552,0.0130899693899575,0.038179077387376,0.347975019616369
18.8700000000002,-0.0693912,1.782636,9.7602312,0.011999138607461,0.0469057236473476,0.347975019616369
18.8800000000002,-0.0909264,1.8448488,9.642984,0.0163624617374468,0.0447240620823547,0.346884188833873
18.8900000000002,0.0406776,1.8280992,9.6453768,0.0152716309549504,0.0469057236473476,0.340339204138894
18.9000000000002,-0.011964,1.782636,9.7674096,0.0141808001724539,0.0458148928648512,0.350156681181362
18.9100000000002,-0.0550344,1.8017784,9.678876,0.0141808001724539,0.0414515697348653,0.343611696486384
18.9200000000002,0.0191424,1.770672,9.6166632,0.0109083078249646,0.0469057236473476,0.342520865703887
18.9300000000002,0.0263208,1.8089568,9.6860544,0.0141808001724539,0.0469057236473476,0.341430034921391
18.9400000000002,-0.0789624,1.7993856,9.7410888,0.011999138607461,0.0523598775598299,0.345793358051377
18.9500000000002,-0.0334992,1.7682792,9.642984,0.0141808001724539,0.0447240620823547,0.353429173528852
18.9600000000002,0.0191424,1.7563152,9.6932328,0.0174532925199433,0.0469057236473476,0.347975019616369
18.9700000000002,0.0311064,1.818528,9.6956256,0.00872664625997165,0.0392699081698724,0.347975019616369
18.9800000000002,0.0263208,1.7993856,9.726732,0.0152716309549504,0.0425424005173618,0.350156681181362
18.9900000000002,0.0813552,1.7611008,9.726732,0.0152716309549504,0.0425424005173618,0.345793358051377
19.0000000000002,0.0334992,1.7156376,9.6812688,0.011999138607461,0.0392699081698724,0.345793358051377
19.0100000000002,-0.0981048,1.7874216,9.69084,0.0152716309549504,0.0392699081698724,0.346884188833873
19.0200000000002,0,1.770672,9.7051968,0.0130899693899575,0.0436332312998582,0.34470252726888
19.0300000000002,0.0143568,1.7036736,9.7410888,0.0141808001724539,0.0425424005173618,0.349065850398866
19.0400000000002,0.0430704,1.7611008,9.7243392,0.0141808001724539,0.0512690467773334,0.345793358051377
19.0500000000002,0.0430704,1.7036736,9.6645192,0.0098174770424681,0.0458148928648512,0.345793358051377
19.0600000000002,0.0215352,1.7682792,9.7051968,0.0207257848674327,0.0490873852123405,0.345793358051377
19.0700000000002,-0.0143568,1.8448488,9.654948,0.0185441233024398,0.0436332312998582,0.34470252726888
19.0800000000002,0.0741768,1.8017784,9.7004112,0.011999138607461,0.0392699081698724,0.346884188833873
19.0900000000002,-0.035892,1.7563152,9.7051968,0.0163624617374468,0.0403607389523689,0.351247511963859
19.1000000000002,-0.0095712,1.698888,9.6405912,0.0163624617374468,0.0436332312998582,0.342520865703887
19.1100000000002,-0.0071784,1.7802432,9.6693048,0.011999138607461,0.0490873852123405,0.347975019616369
19.1200000000002,-0.0023928,1.7180304,9.642984,0.0141808001724539,0.050178215994837,0.346884188833873
19.1300000000002,-0.0095712,1.7898144,9.666912,0.0207257848674327,0.0447240620823547,0.343611696486384
19.1400000000002,-0.0071784,1.7754576,9.7051968,0.00872664625997165,0.0469057236473476,0.350156681181362
19.1500000000002,-0.0263208,1.7634936,9.786552,0.011999138607461,0.0458148928648512,0.346884188833873
19.1600000000002,-0.0789624,1.722816,9.7291248,0.0141808001724539,0.0458148928648512,0.34470252726888
19.1700000000002,-0.011964,1.7730648,9.6764832,0.0130899693899575,0.0436332312998582,0.34470252726888
19.1800000000002,-0.0646056,1.746744,9.7291248,0.011999138607461,0.0447240620823547,0.342520865703887
19.1900000000002,0.0669984,1.8496344,9.69084,0.0163624617374468,0.0469057236473476,0.345793358051377
19.2000000000002,-0.035892,1.8496344,9.69084,0.0163624617374468,0.0447240620823547,0.347975019616369
19.2100000000002,-0.0047856,1.7969928,9.8033016,0.0152716309549504,0.0447240620823547,0.345793358051377
19.2200000000002,-0.0143568,1.8257064,9.6764832,0.0152716309549504,0.050178215994837,0.349065850398866
19.2300000000002,0.035892,1.7563152,9.666912,0.011999138607461,0.0447240620823547,0.342520865703887
19.2400000000002,-0.0167496,1.7730648,9.6860544,0.0130899693899575,0.0436332312998582,0.349065850398866
19.2500000000002,0.0023928,1.7969928,9.738696,0.0174532925199433,0.0447240620823547,0.341430034921391
19.2600000000002,0.0526416,1.7682792,9.5855568,0.0109083078249646,0.0414515697348653,0.350156681181362
19.2700000000002,-0.0287136,1.7371728,9.6932328,0.0141808001724539,0.0458148928648512,0.342520865703887
19.2800000000002,-0.0646056,1.7850288,9.7482672,0.0152716309549504,0.0414515697348653,0.347975019616369
19.2900000000002,0.0191424,1.8113496,9.7650168,0.0163624617374468,0.035997415822383,0.349065850398866
19.3000000000002,-0.0454632,1.806564,9.7195536,0.0163624617374468,0.0414515697348653,0.345793358051377
19.3100000000002,-0.0430704,1.8280992,9.714768,0.0141808001724539,0.0458148928648512,0.34470252726888
19.3200000000002,-0.0430704,1.830492,9.6645192,0.0141808001724539,0.0414515697348653,0.343611696486384
19.3300000000002,0.0167496,1.782636,9.678876,0.0185441233024398,0.0447240620823547,0.347975019616369
19.3400000000002,0.0143568,1.770672,9.726732,0.0163624617374468,0.0436332312998582,0.355610835093845
19.3500000000002,-0.05982,1.8089568,9.7099824,0.0185441233024398,0.0447240620823547,0.350156681181362
19.3600000000002,-0.0311064,1.7036736,9.726732,0.0185441233024398,0.0447240620823547,0.34470252726888
19.3700000000002,-0.0023928,1.7802432,9.7171608,0.0152716309549504,0.0403607389523689,0.346884188833873
19.3800000000002,-0.0430704,1.7419584,9.75066,0.0141808001724539,0.0447240620823547,0.341430034921391
19.3900000000002,0.0311064,1.8615984,9.619056,0.0196349540849362,0.0534507083423263,0.345793358051377
19.4000000000002,-0.0550344,1.7611008,9.7004112,0.0130899693899575,0.0425424005173618,0.345793358051377
19.4100000000002,0.0263208,1.7323872,9.6477696,0.0174532925199433,0.0425424005173618,0.347975019616369
19.4200000000002,0.0646056,1.7634936,9.6621264,0.0196349540849362,0.0469057236473476,0.346884188833873
19.4300000000002,0.0023928,1.782636,9.6238416,0.0130899693899575,0.0490873852123405,0.342520865703887
19.4400000000002,0.0095712,1.8113496,9.7841592,0.0152716309549504,0.0425424005173618,0.34470252726888
19.4500000000002,-0.0143568,1.7515296,9.6621264,0.0174532925199433,0.0425424005173618,0.347975019616369
19.4600000000002,0.035892,1.7778504,9.6956256,0.0152716309549504,0.0469057236473476,0.343611696486384
19.4700000000002,0.0215352,1.7395656,9.7315176,0.0163624617374468,0.0436332312998582,0.354520004311348
19.4800000000002,-0.0406776,1.7850288,9.7123752,0.0196349540849362,0.0403607389523689,0.341430034921391
19.4900000000002,0.0550344,1.8017784,9.6764832,0.0163624617374468,0.0436332312998582,0.34470252726888
19.5000000000002,-0.0406776,1.7874216,9.6477696,0.0109083078249646,0.0469057236473476,0.342520865703887
19.5100000000003,0.0669984,1.7491368,9.6501624,0.0196349540849362,0.0447240620823547,0.345793358051377
19.5200000000003,-0.0047856,1.7252088,9.6860544,0.0174532925199433,0.0392699081698724,0.346884188833873
19.5300000000003,0.0550344,1.8639912,9.75066,0.0152716309549504,0.0490873852123405,0.347975019616369
19.5400000000003,0.0287136,1.7993856,9.6501624,0.0130899693899575,0.0469057236473476,0.342520865703887
19.5500000000003,-0.0334992,1.8041712,9.6381984,0.0130899693899575,0.0447240620823547,0.352338342746355
19.5600000000003,0.0430704,1.770672,9.7051968,0.011999138607461,0.0436332312998582,0.342520865703887
19.5700000000003,-0.023928,1.806564,9.7004112,0.0174532925199433,0.0479965544298441,0.345793358051377
19.5800000000003,0.0622128,1.8089568,9.7434816,0.0098174770424681,0.0447240620823547,0.349065850398866
19.5900000000003,0.0191424,1.7658864,9.642984,0.0152716309549504,0.050178215994837,0.347975019616369
19.6000000000003,0.0406776,1.830492,9.654948,0.0152716309549504,0.0425424005173618,0.349065850398866
19.6100000000003,-0.0023928,1.8496344,9.7051968,0.0174532925199433,0.0403607389523689,0.343611696486384
19.6200000000003,0.0287136,1.7730648,9.6716976,0.0163624617374468,0.0436332312998582,0.346884188833873
19.6300000000003,-0.023928,1.7443512,9.6573408,0.0141808001724539,0.0436332312998582,0.34470252726888
19.6400000000003,-0.0263208,1.8017784,9.714768,0.0141808001724539,0.0469057236473476,0.350156681181362
19.6500000000003,0.0047856,1.7419584,9.6980184,0.00545415391248228,0.0425424005173618,0.346884188833873
19.6600000000003,0.0263208,1.7611008,9.69084,0.0098174770424681,0.0403607389523689,0.341430034921391
19.6700000000003,-0.0143568,1.7730648,9.7195536,0.0141808001724539,0.0414515697348653,0.341430034921391
19.6800000000003,-0.0023928,1.8496344,9.7769808,0.0163624617374468,0.0479965544298441,0.34470252726888
19.6900000000003,0.047856,1.7491368,9.6645192,0.0130899693899575,0.0403607389523689,0.343611696486384
19.7000000000003,0.0454632,1.7395656,9.6860544,0.0163624617374468,0.0469057236473476,0.349065850398866
19.7100000000003,-0.023928,1.8209208,9.7530528,0.0207257848674327,0.0479965544298441,0.346884188833873
19.7200000000003,0,1.7156376,9.7530528,0.0098174770424681,0.0425424005173618,0.349065850398866
19.7300000000003,-0.0382848,1.7850288,9.6645192,0.0218166156499291,0.0436332312998582,0.343611696486384
19.7400000000003,-0.0334992,1.7036736,9.6597336,0.0152716309549504,0.0425424005173618,0.34470252726888
19.7500000000003,-0.0981048,1.8017784,9.75066,0.0174532925199433,0.0479965544298441,0.345793358051377
19.7600000000003,-0.0095712,1.7778504,9.6358056,0.0152716309549504,0.0436332312998582,0.347975019616369
19.7700000000003,-0.047856,1.7611008,9.6812688,0.011999138607461,0.0469057236473476,0.349065850398866
19.7800000000003,-0.0789624,1.7323872,9.5927352,0.0152716309549504,0.0425424005173618,0.345793358051377
19.7900000000003,-0.05982,1.7323872,9.6860544,0.0174532925199433,0.0458148928648512,0.34470252726888
19.8000000000003,0.0143568,1.7922072,9.6764832,0.0141808001724539,0.0469057236473476,0.34470252726888
19.8100000000003,0.0047856,1.746744,9.7004112,0.0152716309549504,0.0414515697348653,0.346884188833873
19.8200000000003,-0.0311064,1.770672,9.714768,0.0109083078249646,0.0436332312998582,0.346884188833873
19.8300000000003,-0.0502488,1.8089568,9.6884472,0.0207257848674327,0.0425424005173618,0.34470252726888
19.8400000000003,0.0287136,1.7682792,9.7602312,0.0109083078249646,0.0458148928648512,0.34470252726888
19.8500000000003,0.0263208,1.7132448,9.702804,0.0163624617374468,0.0469057236473476,0.341430034921391
19.8600000000003,0.0622128,1.8161352,9.6238416,0.0130899693899575,0.0436332312998582,0.345793358051377
19.8700000000003,-0.0622128,1.8879192,9.6740904,0.0152716309549504,0.0392699081698724,0.343611696486384
19.8800000000003,-0.0406776,1.7563152,9.7602312,0.011999138607461,0.0425424005173618,0.338157542573901
19.8900000000003,-0.0382848,1.8257064,9.702804,0.0163624617374468,0.0425424005173618,0.342520865703887
19.9000000000003,0.0095712,1.7611008,9.7051968,0.0109083078249646,0.0447240620823547,0.346884188833873
19.9100000000003,-0.0095712,1.7563152,9.6525552,0.0130899693899575,0.0458148928648512,0.345793358051377
19.9200000000003,0.0191424,1.85442,9.7769808,0.0130899693899575,0.0458148928648512,0.340339204138894
19.9300000000003,0.0263208,1.7850288,9.6716976,0.00763581547747519,0.0436332312998582,0.341430034921391
19.9400000000003,-0.0287136,1.758708,9.7075896,0.0163624617374468,0.0447240620823547,0.349065850398866
19.9500000000003,0.0191424,1.8041712,9.7554456,0.0130899693899575,0.0425424005173618,0.342520865703887
19.9600000000003,0.0023928,1.7969928,9.6477696,0.0109083078249646,0.0403607389523689,0.352338342746355
19.9700000000003,-0.023928,1.8041712,9.6142704,0.0141808001724539,0.0469057236473476,0.351247511963859
19.9800000000003,-0.0406776,1.8233136,9.7937304,0.0207257848674327,0.0447240620823547,0.345793358051377
19.9900000000003,-0.0263208,1.8113496,9.7219464,0.0109083078249646,0.0447240620823547,0.345793358051377
20.0000000000003,0.0813552,1.7563152,9.7004112,0.0130899693899575,0.0425424005173618,0.339248373356398
20.0100000000003,-0.0047856,1.7299944,9.702804,0.0174532925199433,0.0469057236473476,0.345793358051377
20.0200000000003,-0.0454632,1.830492,9.6238416,0.0218166156499291,0.0469057236473476,0.345793358051377
20.0300000000003,-0.0143568,1.866384,9.666912,0.011999138607461,0.0425424005173618,0.350156681181362
20.0400000000003,-0.0574272,1.8448488,9.6214488,0.0098174770424681,0.0447240620823547,0.34470252726888
20.0500000000003,0.0167496,1.770672,9.8080872,0.00872664625997165,0.0490873852123405,0.34470252726888
20.0600000000003,-0.023928,1.830492,9.6932328,0.0109083078249646,0.0458148928648512,0.345793358051377
20.0700000000003,-0.0622128,1.7778504,9.7099824,0.0152716309549504,0.0436332312998582,0.346884188833873
20.0800000000003,-0.035892,1.7539224,9.6860544,0.0141808001724539,0.0490873852123405,0.350156681181362
20.0900000000003,-0.0215352,1.7946,9.7913376,0.0130899693899575,0.0414515697348653,0.346884188833873
20.1000000000003,0.011964,1.8017784,9.6812688,0.0152716309549504,0.0425424005173618,0.343611696486384
20.1100000000003,0.0287136,1.7730648,9.6812688,0.0174532925199433,0.0469057236473476,0.339248373356398
20.1200000000003,-0.0382848,1.7778504,9.6716976,0.0185441233024398,0.0458148928648512,0.345793358051377
20.1300000000003,-0.0574272,1.7634936,9.6860544,0.0185441233024398,0.0414515697348653,0.345793358051377
20.1400000000003,0.011964,1.710852,9.7602312,0.0174532925199433,0.0436332312998582,0.34470252726888
20.1500000000004,0.0191424,1.7036736,9.7099824,0.0163624617374468,0.0392699081698724,0.346884188833873
20.1600000000004,-0.0622128,1.7419584,9.6740904,0.0174532925199433,0.0414515697348653,0.34470252726888
20.1700000000004,-0.0215352,1.7922072,9.6142704,0.0141808001724539,0.0447240620823547,0.347975019616369
20.1800000000004,0.0191424,1.746744,9.6405912,0.0163624617374468,0.0425424005173618,0.345793358051377
20.1900000000004,0.0071784,1.7946,9.666912,0.0196349540849362,0.0392699081698724,0.34470252726888
20.2000000000004,-0.011964,1.818528,9.7075896,0.0098174770424681,0.0490873852123405,0.342520865703887
20.2100000000004,0.0215352,1.830492,9.6262344,0.0185441233024398,0.035997415822383,0.347975019616369
20.2200000000004,-0.0095712,1.8137424,9.63102,0.0130899693899575,0.0403607389523689,0.347975019616369
20.2300000000004,0.05982,1.7491368,9.7051968,0.0163624617374468,0.038179077387376,0.350156681181362
20.2400000000004,-0.011964,1.7371728,9.5975208,0.0130899693899575,0.0392699081698724,0.34470252726888
20.2500000000004,0.0215352,1.8233136,9.6812688,0.011999138607461,0.0458148928648512,0.345793358051377
20.2600000000004,-0.0622128,1.7060664,9.714768,0.0163624617374468,0.0425424005173618,0.340339204138894
20.2700000000004,-0.0454632,1.782636,9.7554456,0.0196349540849362,0.0458148928648512,0.342520865703887
20.2800000000004,0.071784,1.7993856,9.7004112,0.0109083078249646,0.0458148928648512,0.349065850398866
20.2900000000004,-0.0215352,1.710852,9.6262344,0.0174532925199433,0.0447240620823547,0.346884188833873
20.3000000000004,0.0406776,1.7323872,9.7817664,0.0196349540849362,0.0458148928648512,0.347975019616369
20.3100000000004,-0.0311064,1.7946,9.7578384,0.0185441233024398,0.038179077387376,0.343611696486384
20.3200000000004,0.0311064,1.8233136,9.6525552,0.0152716309549504,0.0403607389523689,0.349065850398866
20.3300000000004,-0.0526416,1.8280992,9.595128,0.011999138607461,0.0490873852123405,0.340339204138894
20.3400000000004,0.0047856,1.7634936,9.7051968,0.0109083078249646,0.0436332312998582,0.343611696486384
20.3500000000004,0.0861408,1.7946,9.6573408,0.0196349540849362,0.0403607389523689,0.34470252726888
20.3600000000004,0.0047856,1.7682792,9.6597336,0.0163624617374468,0.050178215994837,0.349065850398866
20.3700000000004,-0.0693912,1.8257064,9.7339104,0.0109083078249646,0.0425424005173618,0.346884188833873
20.3800000000004,0.071784,1.6941024,9.7363032,0.0141808001724539,0.0436332312998582,0.350156681181362
20.3900000000004,-0.0215352,1.651032,9.6573408,0.011999138607461,0.0490873852123405,0.34470252726888
20.4000000000004,0.0143568,1.722816,9.7482672,0.011999138607461,0.0479965544298441,0.345793358051377
20.4100000000004,-0.0215352,1.8089568,9.6812688,0.0218166156499291,0.0436332312998582,0.345793358051377
20.4200000000004,0.011964,1.7898144,9.6621264,0.0196349540849362,0.0458148928648512,0.345793358051377
20.4300000000004,0.0023928,1.7802432,9.6214488,0.0098174770424681,0.0469057236473476,0.347975019616369
20.4400000000004,0.011964,1.710852,9.6645192,0.0185441233024398,0.0425424005173618,0.341430034921391
20.4500000000004,-0.0430704,1.806564,9.6142704,0.0098174770424681,0.0458148928648512,0.342520865703887
20.4600000000004,0.011964,1.8257064,9.6621264,0.0218166156499291,0.0425424005173618,0.354520004311348
20.4700000000004,0.0191424,1.7323872,9.678876,0.0109083078249646,0.0403607389523689,0.349065850398866
20.4800000000004,0.0215352,1.8280992,9.7051968,0.0163624617374468,0.0479965544298441,0.343611696486384
20.4900000000004,0.0334992,1.7730648,9.7004112,0.0109083078249646,0.0512690467773334,0.342520865703887
20.5000000000004,0.0382848,1.722816,9.7171608,0.0152716309549504,0.0425424005173618,0.346884188833873
20.5100000000004,0.0526416,1.7563152,9.6812688,0.0130899693899575,0.0447240620823547,0.343611696486384
20.5200000000004,0.0167496,1.7850288,9.7339104,0.0196349540849362,0.0490873852123405,0.346884188833873
20.5300000000004,0.0287136,1.8017784,9.7602312,0.0098174770424681,0.0425424005173618,0.34470252726888
20.5400000000004,0.023928,1.8017784,9.6764832,0.0109083078249646,0.0403607389523689,0.346884188833873
20.5500000000004,-0.0933192,1.7036736,9.7171608,0.0174532925199433,0.0436332312998582,0.346884188833873
20.5600000000004,0.0047856,1.7993856,9.7698024,0.0152716309549504,0.0392699081698724,0.342520865703887
20.5700000000004,0.0430704,1.866384,9.678876,0.0174532925199433,0.0414515697348653,0.345793358051377
20.5800000000004,0.035892,1.7371728,9.7075896,0.0098174770424681,0.0458148928648512,0.346884188833873
20.5900000000004,0.0287136,1.7730648,9.7123752,0.0152716309549504,0.0447240620823547,0.342520865703887
20.6000000000004,-0.0574272,1.782636,9.7554456,0.0152716309549504,0.0392699081698724,0.342520865703887
20.6100000000004,-0.0095712,1.8113496,9.6573408,0.0163624617374468,0.0447240620823547,0.343611696486384
20.6200000000004,0.0215352,1.7371728,9.7554456,0.0174532925199433,0.0490873852123405,0.345793358051377
20.6300000000004,-0.0981048,1.7898144,9.702804,0.0109083078249646,0.0479965544298441,0.349065850398866
20.6400000000004,0.0382848,1.7634936,9.654948,0.0185441233024398,0.0392699081698724,0.34470252726888
20.6500000000004,0.0047856,1.8448488,9.6836616,0.0141808001724539,0.0425424005173618,0.346884188833873
20.6600000000004,-0.0071784,1.73478,9.714768,0.0141808001724539,0.0523598775598299,0.343611696486384
20.6700000000004,-0.0215352,1.710852,9.7195536,0.00872664625997165,0.0436332312998582,0.350156681181362
20.6800000000004,0.023928,1.7682792,9.595128,0.0109083078249646,0.0447240620823547,0.343611696486384
20.6900000000004,-0.0167496,1.73478,9.654948,0.0130899693899575,0.0414515697348653,0.345793358051377
20.7000000000004,0.0191424,1.746744,9.7171608,0.0109083078249646,0.0414515697348653,0.34470252726888
20.7100000000004,0.0263208,1.8041712,9.6884472,0.0185441233024398,0.0469057236473476,0.346884188833873
20.7200000000004,0.011964,1.7778504,9.69084,0.0152716309549504,0.0425424005173618,0.349065850398866
20.7300000000004,0.047856,1.8568128,9.6860544,0.0174532925199433,0.0458148928648512,0.345793358051377
20.7400000000004,0.0047856,1.770672,9.6980184,0.0141808001724539,0.0425424005173618,0.350156681181362
20.7500000000004,-0.0143568,1.7634936,9.678876,0.0163624617374468,0.0458148928648512,0.339248373356398
20.7600000000004,-0.0023928,1.7969928,9.7051968,0.0130899693899575,0.0447240620823547,0.349065850398866
20.7700000000004,0.0095712,1.7443512,9.6238416,0.0152716309549504,0.0469057236473476,0.34470252726888
20.7800000000004,0.0574272,1.7969928,9.6573408,0.0098174770424681,0.0469057236473476,0.342520865703887
20.7900000000005,0.047856,1.770672,9.7123752,0.0152716309549504,0.038179077387376,0.347975019616369
